wban,date,year,mo,da,temp,dewp,slp,stp,visib,wdsp,mxpsd,gust,max,min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder
94728,2018-04-05,2018,04,05,40.2,13.9,1015.1,1010.2,10,9.3,15.0,28.9,55.9,34,0.04,G,999.9,0,0,0,0,0
94728,2018-04-06,2018,04,06,44.8,25,1015.3,1010.3,9.4,4.7,12.0,22,62.1,34,0,G,999.9,0,1,0,0,0
94728,2018-04-07,2018,04,07,45.7,23.7,1009.4,1004.4,10,5.5,9.9,20,62.1,37,0.11,G,999.9,0,0,0,0,0
94728,2018-04-08,2018,04,08,38.6,13.9,1012.2,1007.3,10,7.4,14.0,22.9,48.9,32,0,G,999.9,0,0,0,0,0
94728,2018-04-09,2018,04,09,38,15.2,1020.4,1015.5,10,5.4,9.9,19,48.9,32,0,G,999.9,0,0,0,0,0
94728,2018-04-10,2018,04,10,42.9,28.2,1020.7,1015.8,8.6,4.5,8.9,17.1,51.1,32,0.01,G,999.9,0,1,0,0,0
94728,2018-04-11,2018,04,11,44.2,20.3,1021.3,1016.4,10,3.4,6.0,15,51.1,37.9,0,I,999.9,0,0,0,0,0
94728,2018-04-12,2018,04,12,51.5,33.2,1016.8,1011.9,10,3.8,8.0,20,63,37,0,G,999.9,0,0,0,0,0
94728,2018-04-13,2018,04,13,67.3,41.9,1010.7,1005.9,10,5.7,9.9,20,82,46,0,G,999.9,0,0,0,0,0
94728,2018-04-14,2018,04,14,67.9,48.3,1012.9,1008.1,9.8,5.0,9.9,17.1,82,53.1,0,G,999.9,0,0,0,0,0
94728,2018-04-15,2018,04,15,42.8,33.6,1024.3,1019.2,9.2,10.6,15.9,27,52,37.9,0,G,999.9,0,1,0,0,0
94728,2018-04-16,2018,04,16,45.5,42,1004.9,1004.4,4.7,11.5,18.1,38.1,59,37.4,1.68,G,999.9,1,1,0,0,0
94728,2018-04-17,2018,04,17,44.6,30.7,1003.6,998.4,10,7.7,14.0,24.1,60.1,39,1.61,G,999.9,0,0,0,0,0
94728,2018-04-18,2018,04,18,43.9,26,1008.1,1003.2,10,6.2,14.0,24.1,55,37,0,G,999.9,0,0,0,0,0
94728,2018-04-19,2018,04,19,45,33.7,1007.2,1002.5,9.3,5.7,9.9,25.1,55,37,0.07,G,999.9,0,1,0,0,0
94728,2018-04-20,2018,04,20,42,22.8,1019.9,1014.9,10,7.9,13.0,25.1,50,37,0.08,G,999.9,0,0,0,0,0
94728,2018-04-21,2018,04,21,48.3,22.2,1027.7,1022.6,10,5.3,8.0,15.9,63,37,0,G,999.9,0,0,0,0,0
94728,2018-04-22,2018,04,22,54.5,17.7,1028.1,1023.2,10,4.2,8.9,17.1,66.9,39,0,G,999.9,0,0,0,0,0
94728,2018-04-23,2018,04,23,54.7,27.8,1030.4,1025.4,10,3.5,8.9,15,68,44.1,0,G,999.9,0,0,0,0,0
94728,2018-04-24,2018,04,24,55.6,38.4,1028.2,1023.2,9.9,3.6,8.9,18.1,68,46,0,G,999.9,0,0,0,0,0
94728,2018-04-25,2018,04,25,56.3,53.3,1014.9,1008.2,5.6,4.3,8.9,17.1,66,46,0.54,G,999.9,0,1,0,0,0
94728,2018-04-26,2018,04,26,59.7,47.6,1006.3,1000.5,6.9,3.6,8.9,19,70,52,0.56,G,999.9,1,1,0,0,0
94728,2018-04-27,2018,04,27,55.7,44.6,1010.5,1004.9,8.1,2.6,6.0,999.9,70,51.1,0.1,G,999.9,0,1,0,0,0
94728,2018-04-28,2018,04,28,56.4,48.6,1008.9,1003.9,7.7,2.4,8.0,20,68,50,0.05,G,999.9,0,0,0,0,0
94728,2018-04-29,2018,04,29,52.7,41.6,1012.5,1007.5,9.3,4.0,8.0,22,57,48.2,0.18,G,999.9,0,1,0,0,0
94728,2018-04-30,2018,04,30,48,31.6,1016.2,1011.3,10,5.9,8.9,21,59,44.1,0.08,G,999.9,0,1,0,0,0
94728,2018-05-01,2018,05,01,61.1,31,1017.1,1012.2,10,3.3,8.0,17.1,80.1,44.1,0,G,999.9,0,0,0,0,0
94728,2018-05-02,2018,05,02,77,34.6,1017.1,1012.4,10,4.7,8.9,27,89.1,64.9,0,G,999.9,0,0,0,0,0
94728,2018-05-03,2018,05,03,80.9,48.8,1014.7,1010,9.8,5.8,12.0,21,91.9,64.9,0,G,999.9,0,1,0,0,0
94728,2018-05-04,2018,05,04,76.3,63.2,1012.7,1008,9.7,1.9,6.0,999.9,91.9,70,0.02,G,999.9,0,0,0,0,0
94728,2018-05-05,2018,05,05,70.6,42.8,1015.5,1010.8,10,4.8,8.9,20,84,61,0,G,999.9,0,0,0,0,0
94728,2018-05-06,2018,05,06,63.8,47.2,1015.5,1010.7,10,3.9,9.9,19,75.9,59,0,G,999.9,0,1,0,0,0
94728,2018-05-07,2018,05,07,62.5,49.3,1016.4,1011.4,10,1.5,5.1,999.9,75,54,0,G,999.9,0,1,0,0,0
94728,2018-05-08,2018,05,08,61.7,48.3,1023.5,1018.6,10,1.8,5.1,999.9,77,53.1,0,G,999.9,0,0,0,0,0
94728,2018-05-09,2018,05,09,63,46.8,1021.2,1016.3,9,1.8,8.0,999.9,77,53.1,0,G,999.9,0,0,0,0,0
94728,2018-05-10,2018,05,10,59.4,51.9,1014.9,1010.4,9.5,2.2,8.0,999.9,77,54,0,G,999.9,0,0,0,0,0
94728,2018-05-11,2018,05,11,64.2,44.9,1013.8,1009,8.9,2.8,5.1,999.9,73,54,0.25,G,999.9,0,1,0,0,0
94728,2018-05-12,2018,05,12,58,45.8,1019.2,1014.5,8.7,2.7,7.0,999.9,73,52,0.06,G,999.9,0,1,0,0,0
94728,2018-05-13,2018,05,13,52.9,49.8,1020.3,1015.3,8.5,2.2,7.0,999.9,63,51.1,0.16,G,999.9,0,1,0,0,0
94728,2018-05-14,2018,05,14,58,53.2,1016.2,1011.6,5.9,1.2,6.0,999.9,70,51.8,0.13,G,999.9,0,1,0,0,0
94728,2018-05-15,2018,05,15,69.5,61.8,1011,1006.6,6.3,2.6,8.9,21,88,52,0.03,G,999.9,1,1,0,0,0
94728,2018-05-16,2018,05,16,62.4,58.2,1017.7,1012.9,7.4,2.5,8.0,999.9,66.9,57.9,0.58,G,999.9,0,1,0,0,0
94728,2018-05-17,2018,05,17,61.2,58.5,1016.6,1011.8,4.2,1.3,4.1,999.9,71.1,55.4,0.54,G,999.9,0,1,0,0,0
94728,2018-05-18,2018,05,18,64.3,51.8,1023.2,1018.2,9.3,4.3,9.9,20,71.1,55.9,0.02,G,999.9,0,0,0,0,0
94728,2018-05-19,2018,05,19,53.8,46,1025,1020.2,5.5,4.6,8.9,17.1,59,48.2,0.15,G,999.9,0,1,0,0,0
94728,2018-05-20,2018,05,20,67.5,60.9,1014.8,1010.3,5.9,2.7,8.0,15,81,48.9,0.5,G,999.9,0,1,0,0,0
94728,2018-05-21,2018,05,21,68.1,49.9,1020.4,1015.5,10,2.4,7.0,17.1,81,55.9,0,G,999.9,0,0,0,0,0
94728,2018-05-22,2018,05,22,63,51.1,1020.3,1015.3,8.4,1.0,7.0,999.9,79,55,0,G,999.9,0,1,0,0,0
94728,2018-05-23,2018,05,23,66.7,57.5,1014.1,1009,5.9,1.2,5.1,999.9,81,55,0.58,G,999.9,0,1,0,0,0
94728,2018-05-24,2018,05,24,73.2,46.6,1018.2,1013.4,10,2.2,7.0,999.9,82.9,59,0.29,G,999.9,0,0,0,0,0
94728,2018-05-25,2018,05,25,75.3,50.6,1015.5,1010.7,9.9,4.5,8.0,15,86,63,0,G,999.9,0,0,0,0,0
94728,2018-05-26,2018,05,26,79.9,64.5,1009.5,1004.8,9.6,2.7,8.0,15.9,89.1,64.9,0,G,999.9,0,0,0,0,0
94728,2018-05-27,2018,05,27,67.2,60.5,1014.4,1009.9,7.8,5.8,13.0,22,89.1,57.9,0.09,G,999.9,0,1,0,0,0
94728,2018-05-28,2018,05,28,60.4,53.3,1018.3,1013.5,9.7,2.7,11.1,18.1,80.1,55.9,0.35,G,999.9,0,0,0,0,0
94728,2018-05-29,2018,05,29,72.8,61.9,1015.3,1010.6,8.4,1.2,4.1,999.9,89.1,55.9,0,G,999.9,0,0,0,0,0
94728,2018-05-30,2018,05,30,70,62.3,1018.5,1014,8,2.3,5.1,999.9,89.1,62.1,0,G,999.9,0,0,0,0,0
94728,2018-05-31,2018,05,31,64.8,60.4,1018.1,1013,7.1,2.0,6.0,999.9,78.1,61,0,G,999.9,0,1,0,0,0
94728,2018-06-01,2018,06,01,70.2,66.2,1009.8,1005.6,3.6,1.0,4.1,999.9,81,63,0.11,G,999.9,0,1,0,0,0
94728,2018-06-02,2018,06,02,76.8,68.2,1007,1002.3,8.7,2.5,6.0,999.9,87.1,64.9,0.26,G,999.9,0,1,0,0,0
94728,2018-06-03,2018,06,03,64,55.7,1014.8,1009.7,9.4,5.2,11.1,17.1,87.1,59,0.09,G,999.9,0,1,0,0,0
94728,2018-06-04,2018,06,04,58.8,51.9,1008.8,1004.6,8.1,3.4,8.0,999.9,71.1,51.1,0.39,G,999.9,0,1,0,0,0
94728,2018-06-05,2018,06,05,65.6,52.2,1005.3,1000.5,9.5,2.7,8.0,20,75,51.1,0.01,G,999.9,0,0,0,0,0
94728,2018-06-06,2018,06,06,63.8,48.8,1009.6,1004.8,10,2.3,4.1,999.9,75,57.9,0,G,999.9,0,0,0,0,0
94728,2018-06-07,2018,06,07,63.6,53.2,1018.5,1013.6,10,2.7,6.0,999.9,71.1,57.9,0,G,999.9,0,0,0,0,0
94728,2018-06-08,2018,06,08,69.1,58.1,1020.4,1015.6,10,2.3,5.1,999.9,82,60.1,0,G,999.9,0,0,0,0,0
94728,2018-06-09,2018,06,09,74.4,56.2,1019,1014.3,10,2.1,5.1,999.9,82.9,60.1,0,G,999.9,0,0,0,0,0
94728,2018-06-10,2018,06,10,68.3,53.2,1017.7,1013,10,0.6,4.1,999.9,82.9,62.1,0,G,999.9,0,1,0,0,0
94728,2018-06-11,2018,06,11,63.9,50.3,1017.1,1012.3,9.9,2.5,7.0,999.9,73,57.9,0.01,G,999.9,0,1,0,0,0
94728,2018-06-12,2018,06,12,64.6,46.8,1022.5,1017.6,10,2.7,8.0,999.9,75,57,0,G,999.9,0,0,0,0,0
94728,2018-06-13,2018,06,13,68.7,60.5,1015.3,1009.9,9,2.7,6.0,999.9,78.1,57,0,G,999.9,0,1,0,0,0
94728,2018-06-14,2018,06,14,75.8,55.1,1007.8,1003.1,9.9,6.4,11.1,20,84,63,0.04,G,999.9,0,1,0,0,0
94728,2018-06-15,2018,06,15,70.2,50.2,1012.9,1008.1,10,3.5,7.0,999.9,84,63,0,G,999.9,0,0,0,0,0
94728,2018-06-16,2018,06,16,73.1,50.2,1016.2,1011.4,10,1.6,5.1,999.9,84.9,63,0,G,999.9,0,0,0,0,0
94728,2018-06-17,2018,06,17,77.5,52.6,1017.5,1012.7,10,1.5,5.1,999.9,91,64,0,G,999.9,0,0,0,0,0
94728,2018-06-18,2018,06,18,80.9,65.1,1014.9,1010.1,9,3.9,6.0,999.9,91,66,0,G,999.9,0,0,0,0,0
94728,2018-06-19,2018,06,19,80.6,65.5,1008.2,1003.7,8.7,4.3,7.0,17.1,91,73,0.15,G,999.9,0,1,0,0,0
94728,2018-06-20,2018,06,20,75.9,54.2,1011,1006.3,10,1.6,4.1,999.9,88,69.1,0.07,G,999.9,0,0,0,0,0
94728,2018-06-21,2018,06,21,74,62.4,1007.9,1003.3,7.4,1.9,6.0,999.9,82.9,64.9,0.68,G,999.9,0,1,0,0,0
94728,2018-06-22,2018,06,22,71,59.8,1014,1009.4,10,3.1,7.0,999.9,82.9,64.9,0.59,G,999.9,0,1,0,0,0
94728,2018-06-23,2018,06,23,64.2,58.2,1012.3,1007.7,9,4.9,9.9,17.1,75,62.1,0.1,G,999.9,0,1,0,0,0
94728,2018-06-24,2018,06,24,72.3,65,1009.4,1004.7,7.6,1.5,5.1,999.9,84,62.1,0,G,999.9,0,1,0,0,0
94728,2018-06-25,2018,06,25,74.1,57.7,1013.8,1008.9,9.9,4.2,8.0,15.9,84,66,0,G,999.9,0,1,0,0,0
94728,2018-06-26,2018,06,26,70.5,52.1,1023,1018.2,10,3.5,6.0,999.9,81,61,0,G,999.9,0,0,0,0,0
94728,2018-06-27,2018,06,27,69.3,59.1,1019,1014.1,9.8,3.0,6.0,999.9,78.1,61,0,G,999.9,0,1,0,0,0
94728,2018-06-28,2018,06,28,73.3,69.7,1010.2,1004.9,6.8,2.3,9.9,15,82.9,66,0.31,G,999.9,1,1,0,0,0
94728,2018-06-29,2018,06,29,79,64.6,1013,1008.3,9.8,2.6,7.0,999.9,89.1,70,1.06,G,999.9,0,0,0,0,0
94728,2018-06-30,2018,06,30,83.1,59.4,1016.6,1011.8,10,1.4,5.1,999.9,93,70,0,G,999.9,0,0,0,0,0
94728,2018-07-01,2018,07,01,86.4,67.6,1016.2,1011.4,9.3,2.1,7.0,999.9,96.1,72,0,G,999.9,0,0,0,0,0
94728,2018-07-02,2018,07,02,86.6,69.4,1017.1,1012.3,8.3,2.8,7.0,999.9,96.1,79,0,G,999.9,0,0,0,0,0
94728,2018-07-03,2018,07,03,82.5,74.4,1020.4,1015.8,6.3,0.8,6.0,999.9,91.9,78.1,0,G,999.9,0,1,0,0,0
94728,2018-07-04,2018,07,04,80.4,73,1024.6,1019.9,6.7,0.5,4.1,999.9,91.9,77,0.01,G,999.9,0,0,0,0,0
94728,2018-07-05,2018,07,05,81,72.2,1024.6,1020.1,8.9,2.5,6.0,999.9,90,75.9,0,G,999.9,0,0,0,0,0
94728,2018-07-06,2018,07,06,78.2,71,1018.1,1013.3,8.7,3.6,7.0,17.1,90,73.9,0.06,G,999.9,1,1,0,0,0
94728,2018-07-07,2018,07,07,70.3,47.6,1025.2,1020.4,10,4.8,11.1,20,80.1,62.1,0.17,G,999.9,0,0,0,0,0
94728,2018-07-08,2018,07,08,71.3,51.4,1027.1,1022.2,10,1.5,6.0,999.9,84,62.1,0,G,999.9,0,0,0,0,0
94728,2018-07-09,2018,07,09,75.7,54.9,1022.6,1017.8,10,2.2,6.0,999.9,87.1,62.1,0,G,999.9,0,0,0,0,0
94728,2018-07-10,2018,07,10,80.8,58.8,1014.1,1009.4,10,3.2,8.9,15,93,66.9,0,G,999.9,0,0,0,0,0
94728,2018-07-11,2018,07,11,80.9,63.3,1012.6,1007.9,10,2.8,6.0,999.9,93,72,0,G,999.9,0,0,0,0,0
94728,2018-07-12,2018,07,12,74.3,60.4,1020.4,1015.6,9.3,1.0,6.0,999.9,88,64,0.71,G,999.9,1,1,0,0,0
94728,2018-07-13,2018,07,13,75.5,58.8,1023.1,1018.4,10,1.5,4.1,999.9,84,64,0,I,999.9,0,0,0,0,0
94728,2018-07-14,2018,07,14,78.5,59.7,1019.7,1014.9,10,3.0,6.0,999.9,88,68,0,G,999.9,0,0,0,0,0
94728,2018-07-15,2018,07,15,75.5,67.7,1015.8,1011.3,7.8,3.1,8.9,19,88,69.1,1,G,999.9,1,1,0,0,0
94728,2018-07-16,2018,07,16,81.5,70.6,1014.3,1009.6,9.1,2.1,6.0,999.9,90,69.1,0.64,G,999.9,0,0,0,0,0
94728,2018-07-17,2018,07,17,79.2,72,1011.1,1006.1,7.2,3.0,14.0,22.9,86,69.8,0,G,999.9,1,1,0,0,0
94728,2018-07-18,2018,07,18,74.4,62.3,1011.5,1006.4,8.8,2.5,7.0,19,88,66,2.24,G,999.9,0,1,0,0,0
94728,2018-07-19,2018,07,19,74.4,50.7,1017.5,1012.8,10,2.2,5.1,999.9,84.9,66,0,G,999.9,0,0,0,0,0
94728,2018-07-20,2018,07,20,74.2,59.7,1020.5,1015.7,9.9,1.3,5.1,999.9,82.9,66,0,G,999.9,0,0,0,0,0
94728,2018-07-21,2018,07,21,71.8,58.8,1018.4,1013.5,10,4.4,11.1,19,79,68,0,G,999.9,0,1,0,0,0
94728,2018-07-22,2018,07,22,72.7,69.8,1012.3,1007.7,6.6,3.4,9.9,20,79,64.9,0.83,G,999.9,1,1,0,0,0
94728,2018-07-23,2018,07,23,75.6,73.3,1018.4,1013.3,5.6,3.8,6.0,17.1,80.1,70,0.92,G,999.9,1,1,0,0,0
94728,2018-07-24,2018,07,24,77.8,72.8,1021.7,1016.9,8.7,4.5,8.0,999.9,82,73,0.13,G,999.9,0,1,0,0,0
94728,2018-07-25,2018,07,25,75.8,73,1016.3,1011.6,7.4,3.4,6.0,27,82,72,0.51,G,999.9,1,1,0,0,0
94728,2018-07-26,2018,07,26,76.5,71,1011.3,1006.5,9,2.1,5.1,999.9,82.9,71.6,0.25,G,999.9,0,1,0,0,0
94728,2018-07-27,2018,07,27,78.9,69.9,1014.5,1009.8,8.2,2.9,6.0,999.9,86,70,0.03,G,999.9,0,1,0,0,0
94728,2018-07-28,2018,07,28,75.6,69,1015.1,1010.5,6.5,0.5,5.1,999.9,86,68,0.25,G,999.9,0,1,0,0,0
94728,2018-07-29,2018,07,29,76.4,61.6,1017.5,1012.8,10,1.7,5.1,999.9,84.9,70,0,G,999.9,0,0,0,0,0
94728,2018-07-30,2018,07,30,74.6,61.2,1020.3,1015.5,9.8,1.4,4.1,999.9,82,70,0,G,999.9,1,1,0,0,0
94728,2018-07-31,2018,07,31,73,64.6,1019.8,1015,9.5,0.9,5.1,999.9,82,68,0.37,G,999.9,0,0,0,0,0
94728,2018-08-01,2018,08,01,77.2,71.6,1017.5,1012.7,8.9,1.6,8.0,20,84,68,0.04,G,999.9,0,1,0,0,0
94728,2018-08-02,2018,08,02,80.8,71.1,1018,1013.4,10,2.5,6.0,999.9,86,73.9,0.06,G,999.9,0,1,0,0,0
94728,2018-08-03,2018,08,03,77,73.2,1020.2,1015.5,8.3,1.4,6.0,999.9,86,73,0.51,G,999.9,1,1,0,0,0
94728,2018-08-04,2018,08,04,77.8,71.4,1018.6,1013.9,9.2,2.0,6.0,999.9,84.9,72,0.24,G,999.9,1,1,0,0,0
94728,2018-08-05,2018,08,05,81.8,67.3,1019.9,1015.2,10,1.4,5.1,999.9,91,72,0.74,G,999.9,0,0,0,0,0
94728,2018-08-06,2018,08,06,84.4,69.6,1018.2,1013.5,8.7,1.6,5.1,999.9,91.9,73,0,G,999.9,0,0,0,0,0
94728,2018-08-07,2018,08,07,82.5,73.1,1015,1010.2,7.6,3.0,6.0,999.9,88,75.2,0,G,999.9,0,1,0,0,0
94728,2018-08-08,2018,08,08,80.4,71,1012,1007.4,9.3,1.8,5.1,999.9,90,73.9,0.05,G,999.9,0,1,0,0,0
94728,2018-08-09,2018,08,09,80.7,69.5,1008.8,1004.1,8.8,2.4,7.0,15.9,90,73,0.61,G,999.9,1,1,0,0,0
94728,2018-08-10,2018,08,10,79.3,62.6,1011.4,1006.7,9.3,1.6,4.1,999.9,86,72,0,A,999.9,0,0,0,0,0
94728,2018-08-11,2018,08,11,74.6,69.7,1013.2,1008.6,6.2,1.3,8.0,15.9,86,70,0.96,G,999.9,1,1,0,0,0
94728,2018-08-12,2018,08,12,76,70.8,1016.3,1011,7.1,1.6,6.0,999.9,84,70,1.94,G,999.9,0,1,0,0,0
94728,2018-08-13,2018,08,13,73.6,70.6,1015.5,1010.8,7.8,3.9,7.0,15.9,84,71.1,0,G,999.9,0,1,0,0,0
94728,2018-08-14,2018,08,14,74.1,70.6,1011.3,1006.6,6,1.2,11.1,22,82,71.1,0.66,G,999.9,1,1,0,0,0
94728,2018-08-15,2018,08,15,76.9,66.4,1011.9,1007.1,9.6,4.1,8.0,999.9,86,70,0.79,G,999.9,0,0,0,0,0
94728,2018-08-16,2018,08,16,82,68.1,1016.6,1011.8,8,2.4,7.0,999.9,88,70,0,G,999.9,0,0,0,0,0
94728,2018-08-17,2018,08,17,82.5,71.4,1017.1,1012.4,7.7,2.5,6.0,999.9,88,75.9,0,G,999.9,0,0,0,0,0
94728,2018-08-18,2018,08,18,76.9,71.9,1010.8,1006.3,6.9,3.3,8.0,22.9,87.1,72,1.1,G,999.9,1,1,0,0,0
94728,2018-08-19,2018,08,19,70.8,65.4,1014.2,1008.7,9.4,4.1,8.0,17.1,84.9,66.9,0.01,G,999.9,0,1,0,0,0
94728,2018-08-20,2018,08,20,70.3,62.6,1019.7,1014.9,9.5,3.3,6.0,999.9,73.9,66.9,0.02,G,999.9,0,1,0,0,0
94728,2018-08-21,2018,08,21,71.7,63.7,1018.6,1013.8,10,2.5,7.0,999.9,78.1,66,0,G,999.9,0,0,0,0,0
94728,2018-08-22,2018,08,22,75.5,67.8,1007.8,1002.9,8.6,3.9,8.0,15,82,66,0.83,G,999.9,1,1,0,0,0
94728,2018-08-23,2018,08,23,72.1,55.9,1012.9,1008.2,9.9,3.2,7.0,999.9,82,64.9,0.72,G,999.9,0,1,0,0,0
94728,2018-08-24,2018,08,24,73,56.4,1021.5,1016.7,10,1.6,6.0,999.9,82,64.9,0,G,999.9,0,0,0,0,0
94728,2018-08-25,2018,08,25,73.2,57.9,1024.7,1019.8,10,1.2,4.1,999.9,82,64.9,0,G,999.9,0,0,0,0,0
94728,2018-08-26,2018,08,26,74.8,62.8,1020.9,1016.1,10,2.4,6.0,15.9,82.9,68,0,G,999.9,0,0,0,0,0
94728,2018-08-27,2018,08,27,80.3,68.9,1018,1013.3,8.7,2.3,5.1,999.9,88,69.1,0,G,999.9,0,0,0,0,0
94728,2018-08-28,2018,08,28,85.5,71.7,1016.8,1012.1,7.4,3.1,6.0,17.1,93.9,73.9,0,G,999.9,0,0,0,0,0
94728,2018-08-29,2018,08,29,86.5,71.8,1015.4,1010.7,9,4.2,8.9,15.9,93.9,79,0,G,999.9,0,0,0,0,0
94728,2018-08-30,2018,08,30,84.2,69.7,1015.6,1010.9,9.8,4.2,8.0,15,91.9,79,0,G,999.9,0,0,0,0,0
94728,2018-08-31,2018,08,31,74.9,64.5,1022.9,1018.2,9.8,3.0,8.0,15,90,69.1,0,G,999.9,0,1,0,0,0
94728,2018-09-01,2018,09,01,72.6,61.7,1026,1021.1,10,2.4,5.1,999.9,78.1,69.1,0.03,G,999.9,0,0,0,0,0
94728,2018-09-02,2018,09,02,73.4,65.7,1024.5,1019.6,10,1.1,6.0,999.9,81,68,0,G,999.9,0,1,0,0,0
94728,2018-09-03,2018,09,03,80.7,72.4,1023.4,1018.8,10,2.3,6.0,999.9,90,68,0,G,999.9,0,0,0,0,0
94728,2018-09-04,2018,09,04,83.8,70,1022.8,1018,10,2.1,5.1,999.9,91.9,75,0,G,999.9,0,0,0,0,0
94728,2018-09-05,2018,09,05,82,71.7,1022.8,1018.1,10,0.5,4.1,999.9,91.9,77,0,G,999.9,0,1,0,0,0
94728,2018-09-06,2018,09,06,82.5,73,1020.2,1015.4,8.7,3.1,8.0,999.9,93,75,0,G,999.9,1,1,0,0,0
94728,2018-09-07,2018,09,07,73.9,68.8,1020.3,1015.6,9.8,4.7,9.9,15.9,75.2,72,0.36,G,999.9,0,0,0,0,0
94728,2018-09-08,2018,09,08,68.3,58.9,1019.7,1014.8,9.8,5.1,8.9,15.9,75,62.1,0,G,999.9,0,1,0,0,0
94728,2018-09-09,2018,09,09,59.1,53.7,1022.4,1017.6,8.9,5.2,11.1,17.1,71.1,55,0.06,G,999.9,0,1,0,0,0
94728,2018-09-10,2018,09,10,58.7,56.6,1022.7,1017.9,6.7,5.8,9.9,18.1,63,54,0.84,G,999.9,0,1,0,0,0
94728,2018-09-11,2018,09,11,66.8,64.6,1019.9,1015,4.2,2.3,8.9,15.9,73.9,54,0.51,G,999.9,1,1,0,0,0
94728,2018-09-12,2018,09,12,73.5,71.2,1022.3,1017.7,5.6,0.6,2.9,999.9,77,62.1,0.03,G,999.9,1,1,0,0,0
94728,2018-09-13,2018,09,13,71.7,68.7,1024.3,1019.4,8.9,999.9,999.9,999.9,77,69.1,0.26,G,999.9,0,1,0,0,0
94728,2018-09-14,2018,09,14,71.3,66.5,1023.6,1018.8,9.3,999.9,999.9,999.9,75.9,68,0.13,G,999.9,0,1,0,0,0
94728,2018-09-15,2018,09,15,72,65.2,1022.5,1017.8,9.9,999.9,999.9,999.9,79,66.2,0,G,999.9,0,0,0,0,0
94728,2018-09-16,2018,09,16,73.8,64.5,1022.4,1017.6,9.9,999.9,999.9,999.9,82.9,68,0,G,999.9,0,0,0,0,0
94728,2018-09-17,2018,09,17,73.2,67.3,1020.1,1015.3,10,999.9,999.9,999.9,77,69.1,0,G,999.9,0,1,0,0,0
94728,2018-09-18,2018,09,18,74.8,71.5,1009.4,1004.6,8.4,1.9,8.0,999.9,79,70,0.02,G,999.9,1,1,0,0,0
94728,2018-09-19,2018,09,19,73.8,66.2,1010.9,1006.3,10,2.8,8.0,999.9,81,69.1,1.18,G,999.9,0,0,0,0,0
94728,2018-09-20,2018,09,20,68.1,60.4,1021.9,1016.4,10,1.8,5.1,999.9,72,64.9,0,G,999.9,0,1,0,0,0
94728,2018-09-21,2018,09,21,68.7,61.5,1022,1017.6,10,1.7,4.1,999.9,72,64.9,0,G,999.9,0,0,0,0,0
94728,2018-09-22,2018,09,22,70.4,58.6,1018,1013.1,10,4.2,7.0,999.9,73.9,64.9,0,G,999.9,0,0,0,0,0
94728,2018-09-23,2018,09,23,62.9,51.9,1023.4,1018.6,10,2.9,6.0,999.9,73.9,60.1,0,G,999.9,0,0,0,0,0
94728,2018-09-24,2018,09,24,63,53.9,1029.3,1024.3,10,5.1,11.1,19,68,57,0,G,999.9,0,0,0,0,0
94728,2018-09-25,2018,09,25,64.5,60.7,1029.8,1022.3,5.6,3.6,9.9,20,73.4,59,0.27,G,999.9,1,1,0,0,0
94728,2018-09-26,2018,09,26,74.9,71.7,1015.9,1011.2,7.3,1.2,5.1,999.9,82,59,1.81,G,999.9,0,1,0,0,0
94728,2018-09-27,2018,09,27,67.7,56.7,1018.3,1012.9,9.2,4.0,8.0,15.9,82,61,0.08,G,999.9,0,1,0,0,0
94728,2018-09-28,2018,09,28,61.6,56.3,1017.6,1012.4,8,3.7,8.9,17.1,72,55.9,0.75,G,999.9,0,1,0,0,0
94728,2018-09-29,2018,09,29,63.6,54.9,1021.4,1016.5,10,2.3,6.0,999.9,72,55.9,0.02,G,999.9,0,0,0,0,0
94728,2018-09-30,2018,09,30,62.4,50.3,1026.3,1021.4,10,1.9,7.0,999.9,72,54,0,G,999.9,0,0,0,0,0
94728,2018-10-01,2018,10,01,68.5,61.5,1025.2,1020.3,10,2.0,6.0,999.9,75.9,54,0,G,999.9,0,0,0,0,0
94728,2018-10-02,2018,10,02,71.9,65.6,1020.7,1016.4,9.2,1.4,6.0,999.9,77,63,0,G,999.9,0,0,0,0,0
94728,2018-10-03,2018,10,03,68.4,61.7,1016.7,1011.8,9.3,2.8,8.9,21,77,64,0.69,G,999.9,1,1,0,0,0
94728,2018-10-04,2018,10,04,67.7,62.5,1016.6,1011.6,9.3,0.0,5.1,999.9,75.9,61,0,G,999.9,0,1,0,0,0
94728,2018-10-05,2018,10,05,66.4,57.1,1018.8,1014,9.7,3.7,9.9,999.9,75.9,60.1,0.04,G,999.9,0,0,0,0,0
94728,2018-10-06,2018,10,06,64.2,59.5,1022.2,1017.5,8.5,0.7,2.9,999.9,71.1,60.1,0,G,999.9,0,0,0,0,0
94728,2018-10-07,2018,10,07,71.6,66.9,1021.7,1016.9,8.9,2.2,5.1,999.9,79,63,0,G,999.9,0,0,0,0,0
94728,2018-10-08,2018,10,08,68.2,64.6,1027.8,1023,8.1,3.1,7.0,14,79,64,0,G,999.9,0,0,0,0,0
94728,2018-10-09,2018,10,09,69.8,66.1,1027,1022.2,7.8,0.8,4.1,999.9,77,64,0,G,999.9,0,0,0,0,0
